StateAb,Affiliation,DrivAge,ExposTotal,SumInsAvg
SP,1,>55,0.06,31483
SP,1,>55,0.5,3783
SP,1,46-55,44,29151.61
SP,0,NA,1.52,25636.91
SP,1,>55,0.5,14440
SP,0,46-55,1.2,19439.7
SP,1,46-55,1.01,61441.72
SP,0,36-45,0.46,48745
SP,1,18-25,0,0
SP,1,36-45,0.2,0
SP,1,>55,2.21,14814.92
SP,1,26-35,2.37,56929.13
SP,NA,NA,0,0
SP,1,>55,2.94,23621.76
SP,1,46-55,16.72,18172.17
SP,1,>55,0.01,25702.79
SP,0,>55,0.62,25843.84
SP,1,46-55,32.21,55831.84
SP,1,>55,1.04,45903
SP,0,36-45,0.07,233725.98
SP,0,36-45,0.35,10842
SP,1,18-25,9.09,31656.59
SP,1,18-25,1.29,32382.2
SP,1,>55,1.63,49976.42
SP,0,36-45,2.17,47238.98
SP,1,46-55,1.79,37326.84
SP,1,36-45,1.04,32691.8
SP,1,36-45,0.26,20376
SP,1,46-55,0.7,6644.57
SP,0,36-45,0.8,62040.31
SP,1,>55,136.31,12660.15
SP,1,36-45,1.86,23042.69
SP,0,NA,26.64,25296.01
SP,1,46-55,0.57,22784.68
SP,0,NA,38.33,52017.2
SP,0,NA,1.01,28887.26
SP,1,36-45,18.72,22593.13
SP,NA,>55,0.43,172565.99
SP,0,18-25,0.03,120593.99
SP,1,>55,0.5,42580.99
SP,1,26-35,0.5,46564.99
SP,1,26-35,1.13,14241.78
SP,1,>55,4.91,34459.61
SP,1,26-35,0.05,27274.99
SP,1,36-45,0.91,274961.2
SP,1,26-35,0.95,58860.95
SP,0,46-55,1,31521
SP,1,26-35,0.49,36918.99
SP,0,>55,0.5,64498
SP,0,26-35,7.86,15427.81
SP,1,18-25,0.96,21357.21
SP,1,36-45,0.5,66132.99
SP,0,NA,1.47,50881.93
SP,0,18-25,0.25,0
SP,1,36-45,1.01,32707.96
SP,0,18-25,0.86,34746.11
SP,1,46-55,0.24,14803.99
SP,0,NA,6.94,36152.7
SP,0,46-55,0.5,45325.99
SP,1,36-45,0.54,38454.07
SP,1,46-55,0.5,0
SP,1,36-45,5.27,27579.68
SP,0,NA,2.3,65616.75
SP,1,36-45,1.7,27647.28
SP,0,46-55,0.5,23011
SP,1,>55,0.46,49765
SP,1,18-25,5.4,33617.62
SP,1,NA,0,0
SP,1,26-35,15.35,27951.7
SP,1,>55,0.45,22053.99
SP,1,36-45,0.19,19306.99
SP,1,46-55,2.02,28841.68
SP,1,18-25,5.22,37470.12
SP,1,36-45,7.21,22013.12
SP,1,18-25,0.84,82569.94
SP,NA,46-55,0.5,39106.94
SP,NA,NA,0,0
SP,1,36-45,5.01,22052.87
SP,1,>55,9.9,55561.71
SP,1,>55,0.5,8441.99
SP,1,46-55,2.06,78764.76
SP,1,>55,3.21,7519.04
SP,0,46-55,0.09,31576
SP,1,26-35,1.81,30578.61
SP,0,36-45,0.5,53323
SP,1,>55,0.46,27498
SP,0,46-55,0.38,0
SP,1,>55,0.5,64103.16
TO,0,NA,0.5,33302
SP,1,18-25,3.38,22977.45
SP,NA,NA,0,0
SP,1,>55,0.5,23584
SP,0,NA,16.03,28131.91
SP,1,36-45,17.75,25160.87
SP,1,>55,1.79,54215.27
SP,1,>55,5.8,20306.66
SP,1,26-35,7.92,90059.1
SP,1,36-45,1.21,68395.4
SP,0,36-45,3.08,17845.6
SP,1,46-55,7.34,30220.98
SP,1,36-45,0.28,24447.99
SP,0,NA,0.7,58639.85
SP,1,18-25,1.26,35042.73
SP,1,26-35,0.5,34093
SP,0,18-25,0.47,54621
SP,1,36-45,1,28829.7
SP,NA,NA,0,0
SP,0,>55,0.53,44178.42
SP,1,46-55,0.02,36600
SP,1,36-45,0.5,0
SP,1,26-35,0.5,14114
SP,1,26-35,0,0
SP,1,18-25,0.79,17316.43
SP,1,36-45,25.38,13135.52
SP,1,36-45,7.79,55952.68
SP,1,26-35,6.78,13424.27
SP,1,>55,0.5,7783.99
SP,1,18-25,71.66,14562.83
SP,1,26-35,0.28,3878
SP,1,46-55,0.33,58565
SP,1,46-55,0.78,42546.47
SP,1,18-25,0.92,19102.25
SP,NA,36-45,2.49,23335.32
TO,0,NA,0.5,160861.45
SP,1,46-55,0.19,116359.99
SP,1,>55,0.5,81982
SP,0,NA,2.01,13754.57
SP,0,NA,3.97,22364.37
SP,0,NA,0.5,17955.99
SP,1,>55,4.96,68028.34
SP,0,18-25,0.35,0
SP,1,>55,0.36,34032.88
SP,1,36-45,269.89,22563.13
SP,1,36-45,10.35,44204.72
SP,1,26-35,0.27,30047.99
SP,1,18-25,2.8,25012.27
SP,0,26-35,1,22466.93
SP,1,>55,0,0
SP,1,36-45,24.44,12984
SP,1,46-55,6.95,41739.7
SP,1,36-45,0.5,0
SP,1,26-35,1.17,42053.98
SP,1,26-35,2.4,19517.43
SP,0,36-45,1.01,21489.79
SP,1,46-55,0.5,74116
SP,1,46-55,9.17,26837.16
SP,0,NA,3.4,31299.94
SP,0,NA,2.32,25795.79
SP,1,18-25,0.5,15156.99
SP,1,26-35,2.1,33820.26
SP,1,>55,0.5,9968.47
SP,1,46-55,4.46,5640.38
SP,1,36-45,5.71,12673.4
SP,1,>55,47.44,38159.72
SP,0,NA,0.5,115136.78
SP,NA,18-25,0,0
SP,1,26-35,0.2,12830
SP,0,36-45,2.94,92537.71
SP,1,>55,0.95,39068.63
SP,1,>55,2.01,25367.25
SP,1,36-45,1.73,24331.14
SP,0,>55,1,45153.5
SP,0,26-35,0.22,17652
SP,1,46-55,12.21,7683.42
SP,0,NA,1.92,381714.99
SP,1,18-25,0.06,28018
SP,1,36-45,21.24,45317.57
SP,1,>55,2.29,24032.6
SP,1,>55,2.49,15506.47
SP,1,26-35,0.68,18273.67
SP,NA,NA,1.05,31396.1
SP,0,46-55,0.5,46447.51
SP,1,26-35,5.92,16147.12
SP,0,>55,0.5,44986
SP,1,36-45,3.65,63916.74
SP,1,36-45,0.5,31512
SP,1,26-35,1.83,21736.11
SP,1,46-55,6.15,52268.37
SP,1,46-55,0.5,99684.99
SP,1,>55,2.6,17562.27
SP,1,26-35,4.13,57428.79
SP,1,46-55,1,32008.49
SP,NA,NA,0,0
SP,1,46-55,7.37,41057.55
SP,1,46-55,0.002739726,11955
SP,1,46-55,0.49,45808
SP,0,NA,3.43,8821.37
SP,0,26-35,0.5,85722
SP,1,26-35,0.42,29826
SP,0,NA,0.5,0
SP,1,>55,3.71,108485.94
SP,1,36-45,0.12,200994.99
TO,1,36-45,0.13,51532.99
SP,0,NA,2.99,39630.89
SP,1,26-35,1.22,24885.76
SP,1,18-25,2.12,23717.07
SP,1,36-45,2.12,40801.32
SP,1,36-45,2.51,72652.94
SP,1,18-25,0.33,30962.99
SP,1,18-25,0.25,23442
SP,1,>55,1.3,67393.03
SP,1,36-45,0.5,13598
SP,1,26-35,1.58,56763.64
SP,1,>55,0.5,20409.05
SP,1,46-55,1.51,63534.66
SP,1,>55,1.5,38404.19
SP,0,36-45,0.002739726,16448.99
SP,1,46-55,1.01,41053.88
SP,1,46-55,0.5,76184.99
SP,1,18-25,0.05,54793
SP,1,26-35,3.59,59665.45
SP,0,>55,0.29,18625.99
SP,1,46-55,11.21,73035.98
TO,1,46-55,0.81,36427.1
SP,1,36-45,0.5,32153.79
SP,1,36-45,0.18,10615
SP,1,36-45,4.92,17918.84
SP,1,46-55,2.24,30621.31
SP,0,>55,0.5,38903.65
SP,1,46-55,1.69,9995.9
SP,1,18-25,2.81,72651.48
SP,1,26-35,0.57,64245.45
SP,1,>55,102.34,47065.86
SP,1,46-55,0.5,40796
SP,1,46-55,0.5,27354
SP,1,36-45,8.55,28194.4
SP,0,26-35,0.79,98057.17
SP,1,>55,9.21,92920.47
SP,1,26-35,0.28,121665.99
SP,1,36-45,1.3,58932.99
SP,1,>55,2.1,11051.7
SP,0,46-55,0.63,34009.67
SP,1,26-35,0.26,168148.99
SP,1,>55,2.7,28656.53
SP,1,36-45,0.5,19429
SP,NA,NA,0.5,52280.99
SP,NA,NA,0,0
SP,1,26-35,0,0
SP,NA,NA,0,0
SP,1,46-55,1.16,9998.52
SP,0,>55,2.53,126461.66
SP,1,>55,2.24,5002.84
SP,1,18-25,2.68,21234.08
SP,1,46-55,10.99,47275.35
SP,1,26-35,0.12,64783
SP,1,>55,3.41,37349.49
SP,0,36-45,0.09,66834.99
SP,1,>55,1.39,33462.93
SP,1,>55,0.73,17713.04
SP,1,26-35,22.62,18431.72
SP,1,26-35,0.57,28903.35
SP,1,36-45,0.31,40401
SP,1,26-35,44.04,31734.15
SP,1,>55,1.3,17436.84
SP,NA,NA,0,0
SP,1,36-45,0.25,173499
SP,1,36-45,4.72,47032.38
SP,1,36-45,2.62,11742.82
SP,1,26-35,5.39,27262.57
SP,NA,NA,0.11,25927
TO,1,36-45,0.5,146381
SP,1,18-25,2.62,26302.95
SP,1,>55,3.02,26412.66
SP,1,46-55,0.78,23310.43
SP,0,>55,0.45,54530.99
SP,1,26-35,2.19,10569.46
SP,1,>55,1.15,59414.5
SP,0,NA,0.5,74146.99
SP,0,NA,0.5,69465.51
SP,1,26-35,5.87,26817.28
SP,NA,NA,0,0
SP,NA,NA,0,0
SP,1,36-45,6.8,21020.05
SP,NA,36-45,0.3,26905.99
SP,1,46-55,14.03,45016.53
SP,1,36-45,0.5,8455.52
SP,1,46-55,0.5,0
TO,1,46-55,0.45,20680.92
SP,1,>55,0.5,41040.99
SP,1,26-35,2.25,21010.41
SP,1,>55,2.38,24440.95
SP,1,26-35,0.08,29577.99
SP,1,46-55,0.88,69008.67
SP,1,26-35,0.88,52068.56
SP,0,NA,0.89,66029.75
SP,1,18-25,11.17,16830.89
SP,1,18-25,0.18,0
SP,0,36-45,1.34,47042.98
SP,0,18-25,1.01,37779.42
SP,0,36-45,0.42,45175.99
SP,1,18-25,1.82,14579.79
SP,1,>55,1.14,11398.31
SP,0,46-55,79.3,119552.13
SP,1,36-45,1.01,47043.5
SP,0,26-35,1.6,22169.41
SP,1,26-35,1.83,4830.99
SP,0,NA,1.56,144944.3
SP,1,36-45,0.5,71629.99
SP,NA,>55,0.5,108611.99
SP,1,>55,0.5,14059.99
SP,1,>55,6.95,19172.24
SP,1,36-45,0.5,70261.29
SP,1,36-45,77.57,19374.11
SP,1,46-55,7.11,7095.43
TO,1,26-35,1.21,29796.83
SP,NA,36-45,0,0
SP,1,36-45,0.81,25325.05
SP,1,46-55,0.3,33076.27
SP,NA,36-45,0.98,149122
SP,1,>55,12.96,26078.97
SP,NA,36-45,0.51,73920.04
SP,1,46-55,1.3,80486.45
SP,0,36-45,0.92,5126.99
SP,1,26-35,0.5,16713.56
SP,1,26-35,0.01,21349.99
SP,1,>55,0.5,67855.98
SP,1,26-35,0.005479452,36899
SP,1,36-45,1.96,44960.1
SP,1,36-45,5.56,40899.91
SP,1,>55,0.5,76130.99
SP,NA,26-35,0.16,18925
SP,1,26-35,42.83,43984.16
SP,1,18-25,0.46,16288.99
SP,0,46-55,0.5,102584.99
SP,1,46-55,0.28,20190
SP,1,>55,7.21,13331.79
TO,0,46-55,0.27,48172.99
SP,1,46-55,1.66,21504.17
SP,1,>55,129.85,20086.43
SP,1,36-45,0.5,30481
SP,0,46-55,0.46,43854
SP,1,46-55,0.5,14109
SP,0,>55,0.23,75359
SP,0,36-45,1.29,112893.13
TO,1,36-45,1.92,15739.53
SP,NA,>55,0.5,15877
SP,1,36-45,6.51,18953.17
SP,1,18-25,15.68,29525
SP,1,46-55,6.84,27113.19
SP,1,>55,0.5,44997
SP,1,18-25,9.33,31974.23
SP,1,>55,0.5,15505.99
TO,0,NA,0.18,36786
SP,1,>55,0.9,23984.82
SP,1,26-35,0.05,29957
SP,1,>55,0.41,38711
SP,1,>55,0.5,0
SP,1,>55,0.19,69573.39
SP,1,>55,21.74,25083.87
SP,1,26-35,2.25,5393.52
SP,1,26-35,1.14,30566.63
SP,1,>55,0.16,17067
SP,1,46-55,0.35,97565
SP,0,NA,0.18,116691
SP,1,36-45,0.5,0
SP,1,>55,0.5,20861.99
SP,1,26-35,0.5,0
SP,1,26-35,1.39,12266.02
SP,NA,NA,0,0
SP,NA,46-55,0.79,31423.27
SP,1,NA,0,0
SP,1,36-45,1.21,2696.01
SP,1,18-25,0.5,42974.98
SP,1,>55,0.43,29111
SP,1,>55,53.44,24858.78
SP,1,26-35,0.4,24686
SP,1,>55,6.8,30446.84
SP,0,26-35,0.5,16629.18
SP,1,18-25,1.2,4731.36
SP,1,36-45,1,12622
SP,1,>55,1.69,83228.43
SP,1,36-45,0.99,43757.79
SP,1,>55,25.79,27110.72
SP,0,NA,0.61,29267.89
SP,1,18-25,0.5,66929.54
SP,0,NA,1.01,36396.2
SP,0,46-55,0.5,171838
SP,0,NA,2.01,33500.99
SP,0,NA,1,79777.99
SP,0,NA,0.5,19826
SP,1,46-55,22.27,24002.49
SP,NA,NA,0.5,57851.99
SP,1,>55,8.2,36256.83
SP,0,18-25,0.41,18377
SP,1,>55,0.81,19205.51
SP,1,>55,0.5,15281.99
SP,1,46-55,0.4,63551
SP,0,36-45,2.05,23456.44
SP,1,46-55,3.45,24375.17
SP,1,26-35,0.11,51914.99
SP,1,46-55,0.5,80507.84
SP,0,NA,1.63,19116.23
SP,1,36-45,0.5,56709.86
SP,1,46-55,1.56,12916.18
SP,1,26-35,5.66,18656.18
SP,1,>55,0.5,75290
SP,1,46-55,0.1,27149.99
SP,0,46-55,2.15,49390.53
SP,1,>55,26.94,13273.87
SP,NA,NA,0.5,40526.94
SP,1,>55,0.82,38698.73
SP,1,36-45,0.81,61210.28
SP,1,46-55,42.58,12416.87
SP,1,18-25,0.08,33496.99
SP,1,36-45,0.7,75891.99
SP,1,>55,0.5,20625.85
SP,1,36-45,64.42,30088.84
SP,1,36-45,0.5,22038.99
SP,1,>55,3.55,19914.59
SP,1,36-45,0.14,91240.42
SP,1,>55,0.5,0
SP,1,18-25,0.6,23067.33
SP,1,>55,27.43,25969.26
SP,1,>55,1,28264
SP,1,18-25,0.46,10739.99
SP,1,>55,0.08,36011.06
SP,1,36-45,0.05,3582
SP,1,>55,11.7,25515.49
SP,1,46-55,0.37,86795.99
SP,0,NA,1.12,47469.3
SP,1,>55,1.92,9060.86
SP,1,46-55,2.04,9992.38
SP,0,46-55,0.5,161859.99
SP,1,26-35,1.54,4045.91
SP,1,18-25,0.5,29156.46
SP,0,26-35,0.5,60445.99
SP,1,18-25,0.5,20515.99
SP,1,18-25,0.23,54828
SP,1,>55,0.5,14488
SP,1,36-45,79.64,56065.53
SP,1,>55,0.5,91994.99
SP,1,46-55,1.51,57510.66
SP,1,>55,2.08,11882.41
SP,1,46-55,22.4,21034.23
SP,1,>55,0.5,42092.29
SP,1,26-35,4.87,20393.41
SP,1,>55,2.01,8701
SP,1,18-25,0.19,24633.99
SP,NA,36-45,0.31,152852.99
SP,1,46-55,0.5,25969.99
SP,1,46-55,9.28,40587.1
SP,0,46-55,0.04,25214.99
SP,1,26-35,0.5,94669.99
SP,0,NA,5.97,17124.12
SP,NA,NA,0.5,50000
SP,1,26-35,0.5,65357.38
SP,0,36-45,0.07,156164
SP,1,>55,1,37732
SP,1,18-25,0.07,50194
SP,0,26-35,0.47,29941.61
SP,0,NA,0.5,5683.99
SP,1,26-35,3.85,46120.09
SP,0,26-35,0.5,31753.94
SP,1,36-45,2.89,15568.72
SP,0,46-55,0.5,67987
SP,1,>55,6.56,6882.91
SP,0,NA,1.16,26592.86
SP,1,36-45,4.12,32509.86
SP,0,36-45,1.36,97536.32
SP,1,>55,0.62,22165.47
SP,1,36-45,2.24,43432.87
SP,NA,>55,0.08,16897.99
SP,1,36-45,1.17,22079.1
SP,0,26-35,0.5,7292
SP,1,>55,2.69,9744.1
SP,0,NA,93.01,18615.12
SP,1,46-55,0.47,43742
SP,1,>55,1.02,32379.47
SP,1,>55,1.01,12727.34
SP,1,>55,4.36,48981.63
SP,1,46-55,0.1,22411.99
SP,0,NA,1.91,33527.61
SP,1,26-35,0.81,37615.65
SP,1,>55,1.51,124717.15
SP,0,26-35,0.37,63564.99
SP,0,>55,0.32,27678.85
SP,1,46-55,0.58,36364.42
SP,1,>55,4.36,21957.98
SP,1,36-45,1.96,17087.99
SP,1,36-45,9.1,19229.39
SP,1,>55,2.06,41343.05
SP,0,46-55,0.17,82783.99
SP,1,26-35,1.82,8142.48
SP,1,36-45,0.62,14518.4
SP,1,26-35,1.52,300586
SP,1,>55,1.67,17400.8
SP,0,46-55,0.41,128812
SP,1,26-35,0.5,19536.75
SP,1,46-55,1.32,20307.76
SP,0,NA,0.6,93669.4
SP,1,46-55,1.84,78423.97
SP,1,26-35,1.32,30684.94
SP,1,36-45,5.04,14812.53
TO,1,46-55,1.03,68610
SP,1,26-35,0.09,17553.99
SP,1,18-25,1.62,121690.81
SP,1,>55,3.76,36828.15
SP,0,NA,3.98,20484.05
SP,0,NA,0.5,86613.9
SP,1,26-35,0.01,45530.99
SP,1,26-35,2.59,12985.54
SP,1,36-45,0.22,34997.99
SP,1,36-45,2.66,38687.53
SP,0,NA,11.57,24710.7
SP,1,26-35,0.79,28560
SP,1,46-55,5.98,14293.62
SP,1,36-45,2.73,23468.6
SP,1,46-55,2.61,25388.1
SP,1,>55,0.49,45278.54
SP,0,>55,0.36,17491.99
SP,1,46-55,0.44,17010.04
SP,1,36-45,2.02,18047.35
SP,1,>55,12.3,55498.19
SP,1,>55,0.5,22119.96
SP,0,26-35,0.5,22065
SP,1,46-55,2.87,49438.75
SP,1,>55,40.67,13612.74
SP,1,36-45,1.8,79873.45
SP,0,36-45,0.5,62192.99
SP,0,26-35,0.5,94958.99
SP,0,NA,2.21,373.09
SP,1,46-55,0.23,20784
SP,0,26-35,0.46,79000
SP,1,18-25,51.76,31996.67
SP,1,>55,338.24,24727.97
SP,1,36-45,0.5,39780
SP,1,36-45,0.5,46466
SP,0,>55,0.68,61652.04
SP,0,NA,1,18163.3
SP,1,46-55,14.15,23921.71
SP,1,26-35,0.23,14419.99
SP,0,NA,1.36,74799.97
SP,1,26-35,0.5,62724.65
SP,1,>55,1.53,60166.15
SP,1,46-55,2.81,44575.05
SP,1,36-45,1.01,97190.87
SP,1,36-45,49.12,14745
SP,1,>55,0.005479452,13291
SP,0,46-55,1.01,3441.14
SP,1,>55,0.5,29804.97
SP,1,36-45,0.78,22704.41
SP,1,36-45,0.5,28256
SP,1,46-55,0.5,60728
SP,1,18-25,1.29,20951.84
SP,1,26-35,0.23,7445
SP,1,18-25,6.23,50804.84
SP,NA,NA,0,0
SP,1,36-45,1.06,120307.4
SP,1,26-35,176.33,19633.29
SP,1,26-35,32.84,34101.22
SP,1,36-45,0.58,69140.2
SP,1,>55,17.76,32452.89
SP,1,NA,0,0
SP,1,26-35,1.35,16391.98
SP,1,26-35,1,33324.5
TO,1,36-45,4.72,71238.47
SP,1,46-55,0.5,16302
SP,1,>55,0.5,7549
SP,0,NA,2.9,30110.52
SP,0,36-45,0.32,43829.46
TO,1,36-45,1.51,48646.66
SP,1,46-55,2.44,21161.12
SP,1,>55,0.5,16690.24
SP,1,>55,1.52,25277.04
SP,NA,NA,0.5,50291.53
SP,1,36-45,0.5,32994
SP,1,46-55,2.01,93715.26
SP,0,46-55,0.15,9604.99
SP,0,NA,0.33,45643.99
SP,1,>55,0.4,24764.99
SP,NA,NA,0,0
SP,1,36-45,0.5,25639.99
SP,1,>55,4.53,64726.67
SP,1,>55,0.06,41894.99
SP,1,26-35,0.6,13273.09
SP,0,>55,5.31,61856.9
SP,0,NA,0.5,15865
SP,0,NA,0.5,21014.99
SP,0,46-55,0.5,43611.5
SP,0,>55,0.46,113999.99
SP,1,36-45,0.5,28955.08
SP,0,46-55,0.04,34587.99
SP,0,36-45,0.43,193362
SP,1,26-35,0.36,75802.99
SP,1,46-55,0.69,41065.41
SP,1,36-45,0.11,0
SP,0,>55,0.5,31447.99
SP,0,NA,0.37,86649
SP,1,26-35,0.5,26360
SP,NA,NA,0.5,34485.53
SP,0,NA,3.77,28269.74
SP,1,>55,0.5,73056.99
SP,1,36-45,10.45,36392.75
SP,1,26-35,0.5,21166
SP,NA,NA,0.5,24002.59
SP,1,18-25,1.96,14024.53
SP,1,46-55,9.22,27069.06
SP,1,26-35,0.21,28032
SP,NA,NA,0,0
SP,0,NA,1.12,180439.51
SP,1,>55,5.22,17838.09
SP,1,36-45,1.22,153761.67
SP,1,46-55,3.02,2770.1
SP,1,>55,96.44,27669.42
SP,1,46-55,0.5,28430
SP,1,26-35,1.9,0
SP,1,>55,0.36,31003.99
SP,0,46-55,0.5,17598.78
SP,1,>55,0.45,61921
SP,1,36-45,33.99,16275.35
SP,0,18-25,0.33,62779.99
SP,NA,36-45,0,0
SP,1,36-45,2.04,16327.82
SP,1,18-25,2.02,12657.01
SP,1,26-35,1.27,27862.07
SP,1,>55,0.38,73875
SP,1,46-55,69.6,17900.76
SP,1,>55,9.38,19020.82
SP,1,>55,0.5,0
SP,1,>55,0.48,56644.68
SP,1,36-45,0.39,0
TO,1,46-55,5.15,29808.27
SP,1,46-55,1.43,19545.96
SP,1,36-45,0.85,150010.54
SP,1,46-55,0.62,31444.37
SP,1,46-55,25.76,41115.8
SP,1,26-35,0.5,80160
SP,0,26-35,0.35,110677.99
SP,1,36-45,2.15,15045.72
SP,1,36-45,0.71,36150.13
SP,1,36-45,0.13,16201
SP,1,26-35,0.37,29662
SP,1,18-25,0.04,14793.99
SP,1,18-25,3.58,13286.27
SP,0,36-45,0.88,14087.28
SP,1,46-55,18.82,36720.09
SP,1,>55,0.5,92912
SP,1,36-45,0.32,33832.99
SP,1,46-55,2.92,17781.13
SP,NA,18-25,0,0
SP,1,>55,1.01,29591.89
SP,1,36-45,5.29,8407.68
SP,1,18-25,0.06,27499.99
SP,1,46-55,1.03,103769.49
SP,0,NA,0.5,0
SP,0,18-25,0.18,95729.99
SP,0,NA,0.56,3988.66
SP,0,46-55,0.1,115299.99
TO,1,46-55,0.77,32024.36
SP,1,36-45,0.09,3574
SP,0,NA,0.5,70809.99
SP,NA,NA,0.78,0
SP,1,46-55,0.5,21360.88
SP,0,NA,0.78,16748.63
SP,1,36-45,0,0
SP,1,36-45,2.81,38064.56
SP,1,>55,0.75,0
SP,0,36-45,0.57,43362.08
SP,0,NA,6.03,31931.47
SP,1,>55,100.78,23049.76
SP,1,18-25,0.23,49100
SP,1,36-45,0.41,57735.99
SP,1,>55,7.53,26642.52
SP,1,26-35,2.42,31629.76
SP,1,18-25,1.09,39703.34
SP,1,26-35,0.03,214208
SP,1,26-35,0.5,63070.78
TO,1,36-45,0.5,17756.11
SP,1,36-45,0.27,19845.99
SP,1,26-35,0.47,7910
SP,1,>55,134.26,27201.55
SP,1,>55,4.56,27961.3
SP,1,>55,0.43,87836.58
SP,1,>55,0.5,19850
SP,1,46-55,1.01,29824.87
SP,1,46-55,1.51,46937.66
SP,0,36-45,0.99,10721.48
SP,1,46-55,10.15,19674.79
SP,NA,26-35,0.06,46772
SP,0,26-35,0.5,58568
SP,NA,NA,0,0
SP,1,36-45,0.25,50587.37
SP,1,46-55,1.86,42149.81
SP,1,26-35,22.01,35436.72
SP,0,NA,0.16,150609
TO,1,26-35,1.75,34159.72
SP,0,26-35,0.5,63509.99
TO,1,36-45,1.86,53668.96
SP,NA,26-35,0.5,26757
TO,1,26-35,0.13,38826.99
SP,1,26-35,0.09,236155
SP,0,26-35,0.5,23440
SP,1,26-35,1.01,38610.35
SP,1,36-45,1.01,9172.82
SP,1,46-55,0.37,15037.99
SP,1,>55,1.42,56923.34
SP,0,36-45,0.5,40579.99
SP,1,36-45,0.5,29163.5
SP,1,26-35,0.93,55720.73
SP,1,>55,0.41,70699
SP,0,>55,33.48,48840.13
SP,0,26-35,0.5,64985
SP,1,46-55,3.03,86116.76
SP,1,>55,0.46,70508.99
SP,0,NA,5.58,23547.42
SP,1,18-25,0.5,50385
SP,0,18-25,1.9,30104.93
SP,NA,26-35,0,0
SP,1,46-55,4.26,53228.42
SP,1,26-35,23.51,21824.8
SP,1,NA,0.5,18143.61
SP,1,36-45,2.93,109008.62
SP,1,46-55,0.5,11155
SP,1,46-55,1,26577.49
SP,0,NA,5.16,17690.76
SP,0,NA,0.42,14994
SP,1,46-55,0.7,29406.08
SP,1,46-55,1.05,14577.18
SP,1,>55,0.78,27409.17
SP,1,46-55,0.88,48091.51
SP,1,>55,0.5,0
SP,1,46-55,0.44,0
SP,1,>55,2.05,15596.43
SP,1,46-55,2.06,13624.41
SP,1,26-35,0.5,20897
SP,1,36-45,0.42,207449.99
SP,0,46-55,0.5,137423
SP,NA,NA,0.5,6616.13
SP,1,46-55,1,25469.5
SP,0,36-45,0.98,69275.96
SP,0,NA,0.5,84829.51
SP,1,46-55,3.33,29061.63
SP,NA,46-55,0.5,18397.99
SP,1,46-55,0.35,20968.17
SP,1,26-35,0.46,56186.82
SP,0,18-25,0.07,12766.99
SP,NA,NA,0,0
SP,1,26-35,2.24,38080.5
SP,1,46-55,0.5,43087.99
SP,NA,26-35,0.33,18078
SP,1,26-35,0.35,19350
SP,1,36-45,0.93,59818.87
SP,1,36-45,3.26,61774.26
SP,0,NA,0.5,6449.99
SP,1,26-35,45.27,27250.82
SP,1,18-25,1.01,23483.4
SP,1,>55,1,17331.99
SP,1,26-35,0.13,18782
SP,1,>55,0.01,19798.99
SP,1,46-55,2.75,84384.45
SP,1,>55,0.44,59223
SP,1,18-25,0.5,52565
SP,1,46-55,0.5,12850
SP,NA,18-25,0,0
SP,0,>55,5.09,42943.26
SP,1,>55,0.24,82780
SP,1,36-45,28.97,15197.06
SP,1,46-55,0.68,9116.1
SP,1,18-25,0.74,29607.18
SP,1,>55,0.5,57866
SP,1,>55,0.98,7237.85
SP,1,46-55,0.29,6326
SP,1,46-55,1.48,15640.98
SP,1,36-45,0.42,24735
SP,1,36-45,2.29,9989.57
SP,0,NA,4.17,48265.82
SP,1,46-55,2.89,28809.93
SP,1,46-55,1.26,16877.18
SP,1,26-35,7.21,31860.8
SP,NA,NA,0,0
SP,1,18-25,0.16,21647.27
TO,0,NA,0.3,19762.89
SP,1,36-45,5.51,15013.83
SP,1,26-35,0.43,68277
SP,0,NA,0.08,26485.99
SP,1,26-35,1.01,5432.54
SP,1,36-45,7.72,22050.01
SP,1,26-35,3.67,28378.21
SP,0,26-35,0.13,122899
SP,NA,NA,0.18,0
SP,1,26-35,0.09,28102
SP,0,46-55,0.38,24036.8
SP,1,46-55,2.42,36826.45
SP,1,36-45,3.34,11911.38
SP,1,>55,1.4,28774.84
SP,1,26-35,15.55,35732.28
SP,1,>55,23.23,15898.74
SP,1,36-45,3.33,7361.05
SP,1,>55,0.5,137149.99
SP,0,NA,2.52,76753.83
SP,1,46-55,1.31,22875.91
SP,1,36-45,0.1,284417.99
SP,0,46-55,0.36,90505
SP,1,26-35,1.57,48829.53
SP,1,36-45,2.76,67854.1
SP,1,36-45,18.69,47004.21
SP,NA,>55,0.31,30539
SP,0,46-55,0.72,42516.17
SP,1,26-35,2.57,36728.65
SP,1,36-45,0.18,68369
SP,1,46-55,3.29,13091.14
SP,0,36-45,5.47,28731.16
SP,0,26-35,1.35,15904.23
SP,1,18-25,1.04,7464.09
SP,NA,46-55,0.5,71146.99
SP,NA,>55,0.83,23421.72
TO,1,36-45,2.04,46127.82
SP,1,36-45,0.5,58498.17
SP,1,26-35,0.63,10277.59
SP,NA,NA,1.52,26521.22
SP,1,26-35,7.66,16374.07
SP,1,26-35,0.21,47000
SP,1,46-55,0.3,56417
SP,1,>55,0.7,51564.88
SP,1,18-25,2.18,29756.68
SP,1,>55,17.99,9550.86
SP,0,36-45,0.5,52023.99
SP,0,NA,10.96,72157.66
SP,0,18-25,1.51,0
